x,y
-0.022796303184584588,-0.010256913017901326
0.07598954448939743,-0.043185528909228665
0.17477539216338123,-0.076114144800556
0.24063262394603768,-0.10904276069188334
0.40527570340267616,-0.1748999924745398
0.6357760146419711,-0.24075722425719448
0.8004190940986096,-0.30661445603985094
0.9979907894465772,-0.3395430719311783
1.1955624847945447,-0.40540030371383473
1.4919200278164944,-0.4712575354964894
1.8541348026211004,-0.5371147672791459
2.1175637297517236,-0.5700433831704732
2.183420961534379,-0.5700433831704732
2.545635736338985,-0.6029719990618005
2.874921895252263,-0.6029719990618005
3.0395649747089024,-0.6029719990618005
3.138350822382886,-0.6029719990618005
3.3029939018395247,-0.5700433831704732
3.5334942130788196,-0.5700433831704732
3.796923140209442,-0.5371147672791459
4.060352067340066,-0.5041861513878168
4.323780994470688,-0.5041861513878168
4.521352689818654,-0.4712575354964894
4.751853001057949,-0.4712575354964894
4.9494246964059165,-0.4712575354964894
5.0482105440799,-0.4712575354964894
5.146996391753884,-0.4712575354964894
5.34456808710185,-0.5041861513878168
5.50921116655849,-0.5371147672791459
5.575068398341145,-0.5700433831704732
5.7726400936891125,-0.6359006149531297
6.036069020819735,-0.7017578467357843
6.200712100276373,-0.7676150785184408
6.26656933205903,-0.8005436944097681
6.332426563841684,-0.8005436944097681
6.398283795624341,-0.8334723103010955
6.4641410274069955,-0.8334723103010955
6.562926875080979,-0.8993295420837519
6.628784106863636,-0.9322581579750793
6.69464133864629,-0.9651867738664066
6.793427186320274,-0.9981153897577357
6.859284418102931,-1.0639726215403904
6.9580702657769145,-1.0969012374317195
7.023927497559569,-1.1298298533230469
7.122713345233553,-1.1627584692143742
7.221499192907537,-1.1956870851057015
7.287356424690191,-1.2286157009970289
7.353213656472848,-1.261544316888358
7.45199950414683,-1.2944729327796853
7.517856735929486,-1.3274015486710127
7.583713967712143,-1.3274015486710127
7.6495711994947975,-1.3603301645623418
7.715428431277454,-1.3932587804536691
7.781285663060109,-1.4261873963449965
7.847142894842765,-1.4591160122363256
7.945928742516749,-1.4920446281276512
8.07764320608206,-1.5249732440189803
8.209357669647371,-1.590830475801635
8.275214901430026,-1.623759091692964
8.341072133212682,-1.6566877075842914
8.472786596777993,-1.7225449393669479
8.604501060343305,-1.7884021711496025
8.703286908017288,-1.8213307870409317
8.802072755691272,-1.8871880188235863
8.96671583514791,-1.9859738664975701
9.131358914604549,-2.084759714171554
9.26307337816986,-2.1506169459542086
9.493573689409155,-2.2823314095195197
9.855788464213761,-2.446974488976159
10.218003239018367,-2.6116175684327985
10.382646318475008,-2.677474800215454
10.514360782040319,-2.7433320319981096
10.679003861496957,-2.809189263780765
10.843646940953597,-2.907975111454749
11.008290020410236,-2.9738323432374045
11.10707586808422,-3.006760959128732
11.23879033164953,-3.03968957502006
11.304647563432185,-3.0726181909113883
11.40343341110617,-3.0726181909113883
11.502219258780151,-3.0726181909113883
11.601005106454135,-3.0726181909113883
11.666862338236793,-3.0726181909113883
11.732719570019448,-3.0726181909113883
11.798576801802103,-3.0726181909113883
11.864434033584757,-3.0726181909113883
11.930291265367416,-3.03968957502006
11.99614849715007,-3.03968957502006
12.062005728932725,-3.006760959128732
12.127862960715383,-2.9738323432374045
12.193720192498038,-2.9738323432374045
12.259577424280693,-2.9409037273460763
12.325434656063347,-2.9409037273460763
12.391291887846005,-2.9409037273460763
12.45714911962866,-2.9409037273460763
12.523006351411315,-2.9409037273460763
12.58886358319397,-2.9409037273460763
12.654720814976628,-2.907975111454749
12.720578046759282,-2.907975111454749
12.786435278541937,-2.907975111454749
12.852292510324595,-2.8750464955634207
12.91814974210725,-2.8750464955634207
12.984006973889905,-2.8750464955634207
13.04986420567256,-2.8750464955634207
13.115721437455218,-2.8750464955634207
13.181578669237872,-2.8750464955634207
13.247435901020527,-2.8750464955634207
13.34622174869451,-2.8750464955634207
13.445007596368495,-2.8750464955634207
13.543793444042478,-2.8421178796720934
13.609650675825133,-2.8421178796720934
13.675507907607788,-2.8421178796720934
13.741365139390446,-2.8421178796720934
13.84015098706443,-2.8421178796720934
13.906008218847084,-2.809189263780765
13.971865450629739,-2.809189263780765
14.037722682412394,-2.809189263780765
14.103579914195052,-2.809189263780765
14.169437145977707,-2.809189263780765
14.235294377760361,-2.809189263780765
14.30115160954302,-2.809189263780765
14.367008841325674,-2.809189263780765
14.432866073108329,-2.809189263780765
14.498723304890987,-2.8421178796720934
14.564580536673642,-2.8421178796720934
14.630437768456297,-2.8750464955634207
14.696295000238951,-2.907975111454749
14.762152232021606,-2.9409037273460763
14.828009463804264,-2.9738323432374045
14.893866695586919,-3.006760959128732
14.959723927369573,-3.03968957502006
15.025581159152232,-3.03968957502006
15.091438390934886,-3.0726181909113883
15.157295622717541,-3.1055468068027157
15.2231528545002,-3.138475422694044
15.2231528545002,-3.2043326544766995
15.19022423860887,-3.1055468068027157
15.157295622717541,-3.03968957502006
15.157295622717541,-2.9738323432374045
15.124367006826212,-2.907975111454749
15.124367006826212,-2.8421178796720934
15.091438390934886,-2.776260647889438
15.058509775043557,-2.7104034161067823
14.992652543260903,-2.644546184324126
14.926795311478248,-2.5786889525414702
14.860938079695593,-2.5128317207588147
14.828009463804264,-2.446974488976159
14.762152232021606,-2.4140458730848318
14.696295000238951,-2.348188641302176
14.630437768456297,-2.2823314095195197
14.564580536673642,-2.2164741777368633
14.498723304890987,-2.1835455618455377
14.432866073108329,-2.1506169459542086
14.367008841325674,-2.084759714171554
14.30115160954302,-2.0189024823888975
14.235294377760361,-1.953045250606241
14.202365761869036,-1.8871880188235863
14.136508530086381,-1.8213307870409317
14.070651298303723,-1.7554735552582752
14.004794066521068,-1.6896163234756187
13.938936834738413,-1.6566877075842914
13.873079602955755,-1.590830475801635
13.8072223711731,-1.5249732440189803
13.741365139390446,-1.4920446281276512
13.708436523499117,-1.4261873963449965
13.642579291716462,-1.3603301645623418
13.576722059933807,-1.2944729327796853
13.51086482815115,-1.2286157009970289
13.445007596368495,-1.1956870851057015
13.37915036458584,-1.1627584692143742
13.313293132803182,-1.1298298533230469
13.247435901020527,-1.0639726215403904
13.181578669237872,-1.031044005649063
13.115721437455218,-0.9981153897577357
13.04986420567256,-0.9322581579750793
12.984006973889905,-0.8993295420837519
12.88522112621592,-0.8334723103010955
12.819363894433266,-0.8005436944097681
12.753506662650612,-0.7676150785184408
12.687649430867953,-0.7017578467357843
12.621792199085299,-0.7017578467357843
12.555934967302644,-0.6359006149531297
12.49007773551999,-0.5700433831704732
12.424220503737331,-0.5041861513878168
12.358363271954676,-0.43832891960516207
12.292506040172022,-0.3724716878225074
12.226648808389363,-0.30661445603985094
12.193720192498038,-0.24075722425719448
12.127862960715383,-0.1748999924745398
12.062005728932725,-0.10904276069188334
11.99614849715007,-0.076114144800556
11.963219881258741,-0.010256913017901326
11.897362649476086,0.08852893465608247
11.831505417693432,0.15438616643873893
11.798576801802103,0.22024339822139538
11.732719570019448,0.28610063000405006
11.699790954128119,0.35195786178670474
11.633933722345464,0.4178150935693612
11.601005106454135,0.48367232535201765
11.53514787467148,0.5495295571346723
11.502219258780151,0.6153867889173288
11.469290642888826,0.6812440206999835
11.436362026997497,0.7471012524826399
11.370504795214842,0.8458871001566237
11.337576179323515,0.9117443319392784
11.304647563432185,0.9776015637219349
11.23879033164953,1.0434587955045895
11.205861715758203,1.109316027287246
11.172933099866874,1.1751732590699007
11.140004483975547,1.2410304908525571
11.07414725219289,1.339816338526541
11.041218636301563,1.438602186200523
11.041218636301563,1.5373880338745067
11.041218636301563,1.6361738815484905
11.041218636301563,1.702031113331147
11.008290020410236,1.7678883451138017
11.008290020410236,1.8337455768964581
11.008290020410236,1.8996028086791128
10.975361404518909,1.9983886563530966
10.975361404518909,2.064245888135753
10.975361404518909,2.1301031199184077
10.975361404518909,2.195960351701064
10.94243278862758,2.261817583483719
10.94243278862758,2.3276748152663753
10.909504172736252,2.39353204704903
10.909504172736252,2.4593892788316865
10.909504172736252,2.525246510614343
10.909504172736252,2.5911037423969976
10.876575556844925,2.656960974179654
10.876575556844925,2.7228182059623087
10.876575556844925,2.788675437744965
10.876575556844925,2.887461285418949
10.876575556844925,2.9533185172016037
10.876575556844925,3.01917574898426
10.876575556844925,3.085032980766915
10.876575556844925,3.1508902125495712
10.876575556844925,3.216747444332226
10.876575556844925,3.2826046761148824
10.876575556844925,3.348461907897537
10.876575556844925,3.4143191396801935
10.876575556844925,3.480176371462848
10.876575556844925,3.5460336032455047
10.876575556844925,3.611890835028161
10.876575556844925,3.677748066810816
10.876575556844925,3.7436052985934722
10.876575556844925,3.809462530376127
10.876575556844925,3.8753197621587834
10.876575556844925,3.941176993941438
10.876575556844925,4.039962841615422
10.876575556844925,4.105820073398078
10.876575556844925,4.171677305180733
10.876575556844925,4.237534536963389
10.909504172736252,4.3363203846373715
10.909504172736252,4.402177616420028
10.909504172736252,4.468034848202684
10.909504172736252,4.533892079985339
10.909504172736252,4.5997493117679955
10.909504172736252,4.66560654355065
10.909504172736252,4.731463775333307
10.909504172736252,4.797321007115961
10.909504172736252,4.863178238898618
10.909504172736252,4.961964086572602
10.909504172736252,5.027821318355256
10.909504172736252,5.093678550137913
10.909504172736252,5.1924643978118965
10.909504172736252,5.258321629594551
10.909504172736252,5.324178861377208
10.909504172736252,5.390036093159862
10.909504172736252,5.455893324942519
10.909504172736252,5.5217505567251735
10.909504172736252,5.58760778850783
10.909504172736252,5.653465020290486
10.909504172736252,5.75225086796447
10.909504172736252,5.818108099747125
10.909504172736252,5.8839653315297795
10.909504172736252,5.949822563312438
10.909504172736252,6.015679795095092
10.909504172736252,6.081537026877747
10.909504172736252,6.147394258660402
10.909504172736252,6.2132514904430565
10.876575556844925,6.279108722225715
10.876575556844925,6.344965954008369
10.876575556844925,6.410823185791024
10.876575556844925,6.476680417573682
10.876575556844925,6.542537649356337
10.876575556844925,6.608394881138992
10.876575556844925,6.67425211292165
10.876575556844925,6.740109344704305
10.876575556844925,6.805966576486959
10.876575556844925,6.871823808269614
10.876575556844925,6.937681040052269
10.876575556844925,7.003538271834927
10.876575556844925,7.0693955036175815
10.876575556844925,7.135252735400236
10.876575556844925,7.201109967182894
10.876575556844925,7.266967198965549
10.876575556844925,7.332824430748204
10.876575556844925,7.398681662530862
10.94243278862758,7.398681662530862
11.008290020410236,7.365753046639533
11.07414725219289,7.365753046639533
11.140004483975547,7.332824430748204
11.205861715758203,7.332824430748204
11.271718947540858,7.299895814856875
11.337576179323515,7.299895814856875
11.40343341110617,7.266967198965549
11.469290642888826,7.23403858307422
11.53514787467148,7.201109967182894
11.601005106454135,7.201109967182894
11.666862338236793,7.168181351291565
11.732719570019448,7.135252735400236
11.798576801802103,7.102324119508911
11.864434033584757,7.0693955036175815
11.930291265367416,7.036466887726256
11.99614849715007,7.003538271834927
12.062005728932725,6.970609655943598
12.127862960715383,6.937681040052269
12.160791576606709,6.871823808269614
12.226648808389363,6.871823808269614
12.45714911962866,6.77303796059563
12.45714911962866,6.838895192378288
12.45714911962866,6.904752424160943
12.45714911962866,6.970609655943598
12.45714911962866,7.0693955036175815
12.424220503737331,7.135252735400236
12.424220503737331,7.23403858307422
12.424220503737331,7.299895814856875
12.424220503737331,7.365753046639533
12.424220503737331,7.431610278422188
12.424220503737331,7.497467510204842
12.391291887846005,7.5633247419875005
12.391291887846005,7.662110589661481
12.358363271954676,7.727967821444139
12.325434656063347,7.793825053226794
12.292506040172022,7.859682285009448
12.259577424280693,7.9255395167921066
12.259577424280693,7.991396748574761
12.226648808389363,8.057253980357416
12.193720192498038,8.123111212140074
12.160791576606709,8.188968443922729
12.127862960715383,8.254825675705384
12.062005728932725,8.320682907488038
11.99614849715007,8.353611523379367
11.963219881258741,8.419468755162022
11.897362649476086,8.452397371053351
11.831505417693432,8.518254602836006
11.765648185910777,8.551183218727335
11.699790954128119,8.61704045050999
11.633933722345464,8.682897682292644
11.56807649056281,8.715826298183973
11.469290642888826,8.748754914075299
11.40343341110617,8.781683529966628
11.337576179323515,8.814612145857957
11.271718947540858,8.814612145857957
11.205861715758203,8.847540761749286
11.140004483975547,8.880469377640612
11.07414725219289,8.880469377640612
11.008290020410236,8.913397993531941
10.94243278862758,8.913397993531941
10.876575556844925,8.946326609423267
10.810718325062268,8.946326609423267
10.744861093279614,8.979255225314596
10.679003861496957,9.012183841205925
10.613146629714302,9.012183841205925
10.547289397931646,9.04511245709725
10.481432166148991,9.04511245709725
10.415574934366335,9.04511245709725
10.349717702583678,9.04511245709725
10.283860470801024,9.07804107298858
10.218003239018367,9.07804107298858
10.152146007235713,9.07804107298858
10.086288775453056,9.07804107298858
10.020431543670401,9.07804107298858
9.954574311887745,9.110969688879905
9.88871708010509,9.110969688879905
9.822859848322434,9.110969688879905
9.75700261653978,9.110969688879905
9.691145384757123,9.110969688879905
9.625288152974466,9.143898304771234
9.559430921191812,9.143898304771234
9.460645073517828,9.176826920662563
9.394787841735173,9.176826920662563
9.328930609952517,9.209755536553892
9.26307337816986,9.209755536553892
9.197216146387206,9.242684152445218
9.131358914604549,9.275612768336547
9.065501682821894,9.275612768336547
8.999644451039238,9.275612768336547
8.933787219256583,9.308541384227873
